,error,time
0,0.3212958872318268,787960000000
1,0.3212958872318268,787980000000
2,0.31997278332710266,788000000000
3,0.3194439709186554,788020000000
4,0.3194439709186554,788040000000
5,0.31891557574272156,788060000000
6,0.31891557574272156,788080000000
7,0.31680646538734436,788100000000
8,0.31680646538734436,788120000000
9,0.31680646538734436,788140000000
10,0.31575366854667664,788160000000
11,0.31575366854667664,788180000000
12,0.3131251037120819,788200000000
13,0.3131251037120819,788220000000
14,0.3131251037120819,788236000000
15,0.31259995698928833,788260000000
16,0.31259995698928833,788280000000
17,0.31155046820640564,788300000000
18,0.3091968297958374,788320000000
19,0.3091968297958374,788340000000
20,0.3086753189563751,788360000000
21,0.3086753189563751,788380000000
22,0.3068552017211914,788400000000
23,0.3063371777534485,788420000000
24,0.30530425906181335,788440000000
25,0.30530425906181335,788460000000
26,0.30530425906181335,788480000000
27,0.3037644028663635,788500000000
28,0.3024926781654358,788520000000
29,0.3024926781654358,788540000000
30,0.3024926781654358,788560000000
31,0.30048269033432007,788580000000
32,0.3002334535121918,788600000000
33,0.3002334535121918,788616000000
34,0.29899343848228455,788640000000
35,0.29899343848228455,788660000000
36,0.29899343848228455,788680000000
37,0.2977631688117981,788700000000
38,0.2967866063117981,788720000000
39,0.2967866063117981,788740000000
40,0.295575350522995,788760000000
41,0.295575350522995,788780000000
42,0.29389727115631104,788800000000
43,0.29389727115631104,788820000000
44,0.29389727115631104,788840000000
45,0.2936590313911438,788860000000
46,0.29152753949165344,788880000000
47,0.291056752204895,788900000000
48,0.291056752204895,788920000000
49,0.28988468647003174,788940000000
50,0.28988468647003174,788960000000
51,0.28988468647003174,788980000000
52,0.28871992230415344,789000000000
53,0.28779351711273193,789020000000
54,0.28779351711273193,789040000000
55,0.28756269812583923,789060000000
56,0.28756269812583923,789080000000
57,0.28549665212631226,789100000000
58,0.28549665212631226,789120000000
59,0.28549665212631226,789140000000
60,0.28390228748321533,789160000000
61,0.28390228748321533,789180000000
62,0.28231874108314514,789200000000
63,0.28231874108314514,789220000000
64,0.614524245262146,789240000000
65,0.6251911520957947,789260000000
66,0.6364877820014954,789280000000
67,0.6471967101097107,789300000000
68,0.6589989066123962,789320000000
69,0.6697481274604797,789340000000
70,0.6815406680107117,789360000000
71,0.6923260688781738,789380000000
72,0.7037811279296875,789400000000
73,0.7145981192588806,789420000000
74,0.7255024313926697,789440000000
75,0.7363450527191162,789460000000
76,0.7472131848335266,789480000000
77,0.7578847408294678,789500000000
78,0.7684775590896606,789520000000
79,0.7793684005737305,789540000000
80,0.7900897860527039,789560000000
81,0.8009999394416809,789580000000
82,0.8109475374221802,789600000000
83,0.819583535194397,789620000000
84,0.8305208086967468,789640000000
85,0.8414660692214966,789660000000
86,0.8496622443199158,789680000000
87,0.8553555011749268,789700000000
88,0.8663226366043091,789720000000
89,0.8772966861724854,789740000000
90,0.8864545226097107,789760000000
91,0.8933600783348083,789776000000
92,0.9043524265289307,789800000000
93,0.910683274269104,789820000000
94,0.9216863512992859,789840000000
95,0.9274370074272156,789860000000
96,0.9384498000144958,789880000000
97,0.9436139464378357,789900000000
98,0.9447181224822998,789920000000
99,0.9557411670684814,789940000000
100,0.9574413299560547,789960000000
101,0.958160400390625,789980000000
102,0.960214376449585,790000000000
103,0.9688988924026489,790020000000
104,0.9799335598945618,790040000000
105,0.9885836243629456,790060000000
106,0.9996263384819031,790080000000
107,1.0007020235061646,790100000000
108,0.9983748197555542,790120000000
109,1.0094209909439087,790140000000
110,1.0060919523239136,790160000000
111,1.0171406269073486,790180000000
112,1.0128315687179565,790200000000
113,1.0109074115753174,790220000000
114,1.0049073696136475,790240000000
115,1.0159531831741333,790260000000
116,1.0090608596801758,790280000000
117,1.012689232826233,790300000000
118,1.0237362384796143,790320000000
119,1.0310252904891968,790340000000
120,1.0420788526535034,790360000000
121,1.0531362295150757,790380000000
122,1.0206528902053833,790400000000
123,1.0316991806030273,790420000000
124,1.0427495241165161,790440000000
125,1.0284690856933594,790460000000
