,error,time
0,0.02847152389585972,2344.376
1,0.02847152389585972,2344.392
2,0.028562063351273537,2344.412
3,0.028562063351273537,2344.432
4,0.02857189252972603,2344.452
5,0.02857189252972603,2344.472
6,0.02857189252972603,2344.492
7,0.02866217866539955,2344.512
8,0.02866217866539955,2344.532
9,0.028692185878753662,2344.552
10,0.028692185878753662,2344.572
11,0.028692185878753662,2344.592
12,0.028725270181894302,2344.612
13,0.028725270181894302,2344.632
14,0.028729254379868507,2344.652
15,0.028729254379868507,2344.672
16,0.028743784874677658,2344.692
17,0.0287591814994812,2344.712
18,0.028764383867383003,2344.732
19,0.02876904048025608,2344.752
20,0.02876904048025608,2344.772
21,0.028775140643119812,2344.792
22,0.02878532186150551,2344.812
23,0.0287882499396801,2344.832
24,0.028794704005122185,2344.852
25,0.028794704005122185,2344.872
26,0.028802400454878807,2344.892
27,0.028804998844861984,2344.912
28,0.028804998844861984,2344.932
29,0.028810082003474236,2344.952
30,0.028810082003474236,2344.972
31,0.028810082003474236,2344.992
32,0.028809064999222755,2345.012
33,0.028809064999222755,2345.032
34,0.02880796603858471,2345.052
35,0.02880796603858471,2345.072
36,0.028801508247852325,2345.092
37,0.028785821050405502,2345.112
38,0.028778882697224617,2345.132
39,0.028757628053426743,2345.152
40,0.028757628053426743,2345.172
41,0.028731483966112137,2345.192
42,0.02872578799724579,2345.212
43,0.028719965368509293,2345.232
44,0.028719965368509293,2345.252
45,0.02868933416903019,2345.272
46,0.02868933416903019,2345.292
47,0.02862916886806488,2345.312
48,0.02862916886806488,2345.332
49,0.02862916886806488,2345.352
50,0.028622198849916458,2345.372
51,0.028622198849916458,2345.392
52,0.028543302789330482,2345.412
53,0.028543302789330482,2345.432
54,0.02853618562221527,2345.452
55,0.02853618562221527,2345.472
56,0.02853618562221527,2345.492
57,0.028467761352658272,2345.512
58,0.028455214574933052,2345.532
59,0.028455214574933052,2345.552
60,0.028443267568945885,2345.568
61,0.028443267568945885,2345.592
62,0.028402652591466904,2345.612
63,0.028394276276230812,2345.632
64,0.0283768679946661,2345.652
65,0.0283768679946661,2345.672
66,0.0283768679946661,2345.692
67,0.02836095727980137,2345.712
68,0.02836095727980137,2345.732
69,0.028359416872262955,2345.752
70,0.028359416872262955,2345.772
71,0.028359416872262955,2345.792
72,0.028355581685900688,2345.812
73,0.028357496485114098,2345.832
74,0.02836371585726738,2345.852
75,0.02836371585726738,2345.872
76,0.02837693691253662,2345.892
77,0.028381969779729843,2345.912
78,0.028381969779729843,2345.932
