,position_x,position_y,position_z,quat_x,quat_y,quat_z,quat_w,t
0,-0.022742462136627745,-1.23753623062712,19.999902526252047,0.00014438569055735755,-9.86886739365978e-05,0.6959728657082106,0.718068060570319,2344.376
1,-0.022739148495823373,-1.2375243965862288,19.999903143988533,0.0001417974680830516,-0.0001000956390953889,0.6959743681565095,0.7180666046708262,2344.376
2,-0.022735830202161997,-1.2375129183675704,19.999903883826757,0.00013999084078443661,-9.704432273105281e-05,0.6959758003735029,0.7180652172883922,2344.384
3,-0.02273250650248673,-1.2375017916276247,19.99990474484915,0.00013552880185340198,-9.10108561779521e-05,0.6959773059270009,0.7180637596923839,2344.392
4,-0.02272917864866949,-1.2374910066722247,19.9999056640592,0.0001279949620332254,-8.227680009521137e-05,0.6959787184515587,0.7180623930483646,2344.4
5,-0.02272584968093268,-1.2374805362359298,19.999906802187123,0.00012045071856567005,-7.35498422874854e-05,0.6959798566363872,0.7180612921181861,2344.408
6,-0.022722520624619054,-1.2374703579554067,19.99990814513949,0.00011577861638309328,-6.600619799295809e-05,0.6959806671208473,0.7180605080580009,2344.416
7,-0.02271917897055375,-1.237460454828971,19.99990958547805,0.00011383655634886753,-6.140204708144518e-05,0.6959810485878302,0.7180601390396293,2344.424
8,-0.02271581603104723,-1.237450812469578,19.999911074267814,0.00011383327603943319,-6.180892566634314e-05,0.6959809286184998,0.7180602552857056,2344.432
9,-0.0227124377520842,-1.2374414275753518,19.999912532533628,0.0001153935182918491,-6.58042243606615e-05,0.6959804001342373,0.7180607669153963,2344.472
10,-0.022709046931331623,-1.2374323035835395,19.999913944921722,0.00011717851471068915,-7.28577609399212e-05,0.6959797856707638,0.7180613615134992,2344.472
11,-0.022705651302193056,-1.2374234447428947,19.999915289088435,0.00011847645789156151,-8.253313616874341e-05,0.6959793405493825,0.7180617916865214,2344.472
12,-0.022702257842366392,-1.2374148643035447,19.999916573525635,0.00011865666603089647,-9.285297118570783e-05,0.6959790184737408,0.7180621025672151,2344.472
13,-0.02269886960893225,-1.2374065684428068,19.999917706660867,0.0001182214034441114,-0.00010299883558247203,0.6959787829991999,0.718062329488111,2344.472
14,-0.022695499593266853,-1.2373985616831162,19.9999186454176,0.000117490027601377,-0.00011190553689075595,0.6959786564078301,0.7180624509734485,2344.496
15,-0.022692169975443727,-1.2373908535847122,19.99991953775539,0.00011704847035880314,-0.00011533946479394223,0.6959784355807971,0.718062664537692,2344.496
16,-0.02268888887017349,-1.2373834504559038,19.999920457725263,0.0001150691614690996,-0.00011311152685357087,0.6959780080950121,0.7180630795500977,2344.496
17,-0.02268565998861512,-1.2373763398452537,19.999921497378196,0.00011347949446329002,-0.00010789635920968008,0.6959775127311074,0.7180635607335895,2344.504
18,-0.022682474452440943,-1.2373695171401438,19.999922588603866,0.00011089577188627954,-0.00010075562110646347,0.6959769892996871,0.7180640695061798,2344.512
19,-0.022679321782043623,-1.2373629731326632,19.99992372664653,0.00010722365815967634,-9.081874605050203e-05,0.6959760705514331,0.7180649618765905,2344.556
20,-0.02267620078816706,-1.2373566883622402,19.99992490342106,0.00010479054710056775,-7.75736830730575e-05,0.6959746487754698,0.7180663418258277,2344.556
21,-0.02267311432581932,-1.2373506386851398,19.999926200031204,0.00010736415414363397,-6.132290767652188e-05,0.6959731273600172,0.7180678176225118,2344.556
22,-0.02267005315197842,-1.237344807303942,19.999927579558932,0.00011634537543977317,-4.267058227242383e-05,0.6959717484346527,0.7180691540678986,2344.556
23,-0.02266699158765218,-1.237339184668321,19.99992901595075,0.00012928761065689022,-2.1668802569782767e-05,0.6959704930447284,0.7180703695504046,2344.556
24,-0.022663886868427345,-1.2373337614248958,19.999930542690752,0.0001438831942120029,-2.0539420964469003e-06,0.6959692583779019,0.7180715637638919,2344.596
25,-0.022660686800658976,-1.2373285308704245,19.999932205111236,0.00015673685058722198,1.3159290087643198e-05,0.6959680474664146,0.7180727345932161,2344.596
26,-0.022657357766272864,-1.237323492993613,19.999934010514007,0.0001643646363911818,2.4691386832521366e-05,0.6959669834007242,0.7180737638924696,2344.596
27,-0.022653879264213285,-1.237318647204458,19.99993589545391,0.000164657921753231,3.3100704923684954e-05,0.6959660583054704,0.7180746601007856,2344.596
28,-0.02265024628723116,-1.2373139835977565,19.999937793315667,0.000159643756137143,3.9521823979878547e-05,0.6959652321448827,0.7180754616315866,2344.596
29,-0.022646465686654623,-1.2373094837493692,19.99993970713563,0.00015262586010586062,4.416890775569019e-05,0.6959646330992277,0.7180760434866991,2344.604
30,-0.022642544197918894,-1.2373051373022095,19.999941602228635,0.00014612795478401934,4.82785655550172e-05,0.6959642727801745,0.7180763937975987,2344.608
31,-0.02263848050072357,-1.237300933911648,19.999943361773106,0.0001400306821471598,5.1963247210471776e-05,0.6959640998176507,0.7180765623916687,2344.648
32,-0.022634281998573015,-1.2372968616748845,19.999944971033415,0.00013529876144892448,5.6394650999240465e-05,0.695963999271731,0.7180766604141834,2344.648
33,-0.022629959773303947,-1.2372929027803692,19.99994656870882,0.00013525595567800074,6.0589289004822304e-05,0.6959639277394996,0.7180767294100076,2344.648
34,-0.02262551011048502,-1.237289050298482,19.999948244445214,0.00013758191078475858,6.210066366347683e-05,0.695963844905942,0.7180768091217423,2344.648
35,-0.022620933557754064,-1.2372853074270138,19.99995007445122,0.0001396787034896039,6.250908772208516e-05,0.6959637863652337,0.7180768654194628,2344.648
36,-0.022616225091711243,-1.2372816737216843,19.999952022350435,0.00014317792807790918,6.1014508854679336e-05,0.69596386316503,0.7180767904240591,2344.692
