,error,time
0,0.031195297837257385,2260.932
1,0.031149549409747124,2260.952
2,0.031149549409747124,2260.972
3,0.030734552070498466,2260.992
4,0.03064052388072014,2261.012
5,0.03064052388072014,2261.032
6,0.030593300238251686,2261.052
7,0.030593300238251686,2261.072
8,0.03011617809534073,2261.092
9,0.03011617809534073,2261.112
10,0.03011617809534073,2261.132
11,0.029784513637423515,2261.152
12,0.029784513637423515,2261.172
13,0.029784513637423515,2261.192
14,0.029512174427509308,2261.212
15,0.029512174427509308,2261.228
16,0.02933090180158615,2261.252
17,0.02933090180158615,2261.272
18,0.029148517176508904,2261.292
19,0.028874505311250687,2261.312
20,0.028828710317611694,2261.332
21,0.028782906010746956,2261.352
22,0.028782906010746956,2261.372
23,0.028782906010746956,2261.388
24,0.02832493744790554,2261.412
25,0.02832493744790554,2261.428
26,0.028279468417167664,2261.456
27,0.028279468417167664,2261.472
28,0.028098639100790024,2261.492
29,0.027789166197180748,2261.512
30,0.027789166197180748,2261.532
31,0.027746211737394333,2261.552
32,0.027746211737394333,2261.572
33,0.02737022191286087,2261.592
34,0.02737022191286087,2261.612
35,0.02728818729519844,2261.632
36,0.027084769681096077,2261.648
37,0.027084769681096077,2261.672
38,0.026802828535437584,2261.692
39,0.026763204485177994,2261.712
40,0.026763204485177994,2261.732
41,0.026723816990852356,2261.752
42,0.026723816990852356,2261.772
43,0.02634178288280964,2261.792
44,0.026268109679222107,2261.812
45,0.026268109679222107,2261.828
46,0.02608747035264969,2261.852
47,0.02608747035264969,2261.872
48,0.02590971626341343,2261.892
49,0.02583911642432213,2261.912
50,0.02583911642432213,2261.932
51,0.025803979486227036,2261.952
52,0.025803979486227036,2261.972
53,0.0256654005497694,2261.992
54,0.025462472811341286,2262.012
55,0.025462472811341286,2262.032
56,0.025266218930482864,2262.048
57,0.025266218930482864,2262.072
58,0.025080475956201553,2262.092
59,0.025020446628332138,2262.112
60,0.025020446628332138,2262.132
61,0.024990810081362724,2262.152
62,0.024990810081362724,2262.172
63,0.024709315970540047,2262.192
64,0.024709315970540047,2262.212
65,0.024709315970540047,2262.228
66,0.024525988847017288,2262.252
67,0.024525988847017288,2262.272
68,0.024474231526255608,2262.292
69,0.024396231397986412,2262.312
70,0.024396231397986412,2262.332
71,0.02421785332262516,2262.352
72,0.02421785332262516,2262.372
73,0.024070078507065773,2262.392
74,0.024070078507065773,2262.412
75,0.024046022444963455,2262.432
76,0.024046022444963455,2262.452
77,0.024046022444963455,2262.472
78,0.023773247376084328,2262.492
79,0.023773247376084328,2262.512
80,0.023729577660560608,2262.532
81,0.02362242341041565,2262.552
82,0.02362242341041565,2262.572
83,0.023517252877354622,2262.592
84,0.023475972935557365,2262.612
85,0.023475972935557365,2262.632
86,0.023455480113625526,2262.652
87,0.023455480113625526,2262.672
88,0.02325652912259102,2262.692
89,0.02325652912259102,2262.712
90,0.02325652912259102,2262.732
91,0.02312719263136387,2262.752
92,0.02312719263136387,2262.772
93,0.023035764694213867,2262.792
94,0.022999068722128868,2262.812
95,0.022999068722128868,2262.832
96,0.022980792447924614,2262.852
97,0.022980792447924614,2262.872
98,0.022926587611436844,2262.892
99,0.022785469889640808,2262.912
100,0.022785469889640808,2262.932
101,0.02269723266363144,2262.952
102,0.02269723266363144,2262.972
103,0.02267966978251934,2262.992
104,0.022575076669454575,2263.012
105,0.022540612146258354,2263.032
106,0.022456573322415352,2263.052
107,0.022456573322415352,2263.068
108,0.022373029962182045,2263.092
109,0.022339753806591034,2263.112
110,0.022339753806591034,2263.132
111,0.022322988137602806,2263.152
112,0.022322988137602806,2263.172
113,0.022272026166319847,2263.192
114,0.0221672635525465,2263.212
115,0.0221672635525465,2263.232
116,0.022097589448094368,2263.248
117,0.022097589448094368,2263.272
118,0.021976426243782043,2263.292
119,0.021976426243782043,2263.312
120,0.021908381953835487,2263.332
121,0.021827254444360733,2263.352
122,0.021827254444360733,2263.372
123,0.021750830113887787,2263.392
124,0.021721569821238518,2263.412
125,0.021721569821238518,2263.432
126,0.021707287058234215,2263.452
127,0.021707287058234215,2263.472
128,0.021578332409262657,2263.492
129,0.02156713232398033,2263.512
130,0.02156713232398033,2263.532
131,0.02155618742108345,2263.552
132,0.02155618742108345,2263.572
133,0.021514559164643288,2263.592
134,0.021449806168675423,2263.612
135,0.021449806168675423,2263.628
136,0.02143310010433197,2263.652
137,0.02143310010433197,2263.672
138,0.02140215039253235,2263.692
139,0.02136695198714733,2263.712
140,0.02136695198714733,2263.732
141,0.021341558545827866,2263.752
142,0.02131788246333599,2263.772
143,0.021288065239787102,2263.792
144,0.021276356652379036,2263.812
145,0.021276356652379036,2263.832
146,0.02127068303525448,2263.852
147,0.02127068303525448,2263.872
148,0.021249063313007355,2263.892
149,0.021225925534963608,2263.912
150,0.021225925534963608,2263.932
151,0.021211296319961548,2263.952
152,0.02119922637939453,2263.972
153,0.021186428144574165,2263.992
154,0.02118469960987568,2264.012
155,0.02118469960987568,2264.032
156,0.021178526803851128,2264.052
157,0.021178526803851128,2264.072
158,0.021178526803851128,2264.088
159,0.0211689043790102,2264.112
160,0.0211689043790102,2264.132
161,0.021167848259210587,2264.152
162,0.021167848259210587,2264.172
163,0.021160218864679337,2264.192
164,0.021160218864679337,2264.212
165,0.021158844232559204,2264.232
166,0.02115570567548275,2264.252
167,0.02115570567548275,2264.272
168,0.02115456759929657,2264.292
169,0.02115493081510067,2264.312
170,0.02115493081510067,2264.328
171,0.021155167371034622,2264.352
172,0.021155167371034622,2264.372
173,0.021161165088415146,2264.392
174,9.49069881439209,2264.412
175,9.470698356628418,2264.432
176,9.45070743560791,2264.452
177,9.430706977844238,2264.472
178,9.410734176635742,2264.492
179,9.390657424926758,2264.512
180,9.37037467956543,2264.532
181,9.350375175476074,2264.552
182,9.330374717712402,2264.572
183,9.300413131713867,2264.592
184,9.275843620300293,2264.612
185,9.255844116210938,2264.632
186,9.223247528076172,2264.652
187,9.2032470703125,2264.672
188,9.154094696044922,2264.692
189,9.121169090270996,2264.712
190,9.101168632507324,2264.732
191,9.0740385055542,2264.752
192,9.054038047790527,2264.772
193,9.000748634338379,2264.792
194,8.87373161315918,2264.812
195,8.853732109069824,2264.832
196,8.75285816192627,2264.852
197,8.732858657836914,2264.872
198,8.712860107421875,2264.892
199,8.54428482055664,2264.912
200,8.519794464111328,2264.932
201,8.368999481201172,2264.952
202,8.344512939453125,2264.972
203,8.140905380249023,2264.992
204,8.083516120910645,2265.012
205,8.059043884277344,2265.032
206,7.856156826019287,2265.052
207,7.831701755523682,2265.072
208,7.560422897338867,2265.092
209,7.49126672744751,2265.112
210,7.466854572296143,2265.132
211,7.396731853485107,2265.152
212,7.372329235076904,2265.172
213,6.8955817222595215,2265.192
214,6.761175155639648,2265.212
215,6.736916542053223,2265.232
216,6.599316120147705,2265.252
217,6.575098991394043,2265.272
218,6.071554183959961,2265.292
219,5.7946319580078125,2265.312
220,5.7670793533325195,2265.332
221,5.676249980926514,2265.352
222,5.648758888244629,2265.372
223,5.053882122039795,2265.392
224,4.903855800628662,2265.412
225,4.877105712890625,2265.432
226,4.5531206130981445,2265.452
227,4.5268754959106445,2265.468
228,4.170803070068359,2265.492
229,4.093799591064453,2265.512
230,4.068487644195557,2265.532
231,3.993009567260742,2265.552
232,3.9679203033447266,2265.572
233,3.5048270225524902,2265.592
234,3.4441325664520264,2265.612
235,3.4211039543151855,2265.628
236,3.3622660636901855,2265.652
237,3.337172746658325,2265.672
238,3.1812665462493896,2265.692
239,2.9236319065093994,2265.712
240,2.9020164012908936,2265.732
241,2.8593318462371826,2265.752
242,2.838360548019409,2265.772
243,2.6588492393493652,2265.792
244,2.6109237670898438,2265.812
245,2.5934975147247314,2265.832
246,2.5623977184295654,2265.848
247,2.545764923095703,2265.872
248,2.490443706512451,2265.892
249,2.4035909175872803,2265.912
250,2.3674986362457275,2265.932
251,2.300507068634033,2265.952
252,2.288762331008911,2265.972
253,2.225200653076172,2265.992
254,2.1843130588531494,2266.012
255,2.1743922233581543,2266.032
256,2.1553220748901367,2266.052
257,2.1465940475463867,2266.072
258,2.091434955596924,2266.092
259,2.018834114074707,2266.112
260,2.0135533809661865,2266.132
261,1.9620718955993652,2266.152
262,1.958631992340088,2266.172
263,1.9000341892242432,2266.192
264,1.8892916440963745,2266.212
265,1.8885799646377563,2266.232
266,1.8794426918029785,2266.252
267,1.8801815509796143,2266.272
268,1.7923336029052734,2266.292
269,1.7869480848312378,2266.312
270,1.7913901805877686,2266.332
271,1.7878950834274292,2266.352
272,1.79399573802948,2266.372
273,1.7150719165802002,2266.392
274,1.7067406177520752,2266.412
275,1.7165883779525757,2266.432
276,1.7187994718551636,2266.452
277,1.7302619218826294,2266.472
278,1.6595162153244019,2266.492
279,1.6735676527023315,2266.512
280,1.6721969842910767,2266.532
281,1.6479514837265015,2266.552
282,1.6660842895507812,2266.572
283,1.6359992027282715,2266.592
284,1.6480731964111328,2266.612
285,1.6691378355026245,2266.632
286,1.6585726737976074,2266.652
287,1.6813762187957764,2266.672
288,1.647913932800293,2266.692
289,1.664383053779602,2266.712
290,1.6897451877593994,2266.728
291,1.7075681686401367,2266.752
292,1.7341068983078003,2266.772
293,1.6874194145202637,2266.792
294,1.6988247632980347,2266.812
295,1.727678894996643,2266.832
296,1.714573621749878,2266.852
297,1.7446231842041016,2266.872
298,1.731778621673584,2266.892
299,1.7452595233917236,2266.912
300,1.759064793586731,2266.932
301,1.7911133766174316,2266.952
302,1.7875303030014038,2266.972
303,1.8204076290130615,2266.992
304,1.7791800498962402,2267.012
305,1.8129972219467163,2267.032
306,1.8375437259674072,2267.052
307,1.871887445449829,2267.072
308,1.8183825016021729,2267.092
309,1.8332597017288208,2267.112
310,1.8686845302581787,2267.128
311,1.8632094860076904,2267.152
312,1.8991352319717407,2267.172
313,1.871877670288086,2267.192
314,1.8867034912109375,2267.212
315,1.9015220403671265,2267.232
316,1.9383643865585327,2267.252
317,1.9310886859893799,2267.268
318,1.9682894945144653,2267.292
319,1.9143569469451904,2267.312
320,1.9519890546798706,2267.332
321,1.9780737161636353,2267.352
322,2.015911340713501,2267.372
323,1.9467358589172363,2267.392
324,1.9849519729614258,2267.412
325,1.9988664388656616,2267.432
326,1.975450873374939,2267.452
327,2.014016628265381,2267.472
328,1.9769788980484009,2267.492
329,2.003014326095581,2267.512
330,2.0418758392333984,2267.532
331,2.0680129528045654,2267.552
332,2.1069772243499756,2267.572
333,2.029325485229492,2267.592
334,2.0421435832977295,2267.612
335,2.0814034938812256,2267.632
336,2.054220676422119,2267.648
337,2.0936119556427,2267.672
338,2.0523123741149902,2267.688
339,2.0647175312042236,2267.712
340,2.1042802333831787,2267.732
341,2.1302878856658936,2267.752
342,2.169893980026245,2267.772
343,2.168720245361328,2267.792
344,2.126235246658325,2267.812
345,2.1108360290527344,2267.832
346,2.095198631286621,2267.852
347,2.135021924972534,2267.872
348,2.091179370880127,2267.892
349,2.1170413494110107,2267.912
350,2.1569275856018066,2267.932
351,2.182793617248535,2267.948
352,2.22269344329834,2267.972
353,2.121338367462158,2267.992
354,2.161287546157837,2268.012
355,2.1727967262268066,2268.032
356,2.1414172649383545,2268.056
357,2.1893858909606934,2268.072
358,2.1496708393096924,2268.092
359,2.1608688831329346,2268.112
360,2.200857400894165,2268.128
361,2.1685986518859863,2268.152
362,2.208592653274536,2268.172
363,2.1467607021331787,2268.192
364,2.172147035598755,2268.212
365,2.212144374847412,2268.232
366,2.237515449523926,2268.252
367,2.277513027191162,2268.272
368,2.3175106048583984,2268.292
369,2.2104480266571045,2268.312
370,2.220874071121216,2268.332
371,2.1867308616638184,2268.352
372,2.2267184257507324,2268.372
373,2.192192554473877,2268.392
374,2.2022345066070557,2268.412
375,2.2422144412994385,2268.432
376,2.267190933227539,2268.452
377,2.307171106338501,2268.472
378,2.211198568344116,2268.488
379,2.2207674980163574,2268.512
380,2.2607333660125732,2268.532
381,2.2854771614074707,2268.552
382,2.325443983078003,2268.572
383,2.3196558952331543,2268.592
384,2.2062699794769287,2268.612
385,2.246218204498291,2268.632
386,2.2090401649475098,2268.652
387,2.2489829063415527,2268.668
388,2.2889277935028076,2268.692
389,2.220292329788208,2268.712
390,2.260228157043457,2268.732
391,2.2378172874450684,2268.752
392,2.2777504920959473,2268.772
393,2.317685842514038,2268.792
394,2.232435703277588,2268.812
395,2.2723615169525146,2268.832
396,2.2966060638427734,2268.852
397,2.3365352153778076,2268.872
398,2.235079288482666,2268.892
399,2.274998188018799,2268.912
400,2.2834625244140625,2268.932
401,2.291916608810425,2268.952
402,2.3318374156951904,2268.972
403,2.3402788639068604,2268.992
404,2.2856616973876953,2269.012
405,2.2624614238739014,2269.032
406,2.239182233810425,2269.052
407,2.2790918350219727,2269.072
408,2.224050283432007,2269.092
409,2.232257843017578,2269.112
410,2.272165060043335,2269.128
411,2.2962138652801514,2269.152
412,2.336125612258911,2269.168
413,2.2330284118652344,2269.192
414,2.2729341983795166,2269.212
415,2.2810184955596924,2269.232
416,2.241333484649658,2269.252
417,2.2812397480010986,2269.272
418,2.2415058612823486,2269.292
419,2.2654776573181152,2269.312
420,2.2894487380981445,2269.332
421,2.3293590545654297,2269.352
422,2.28955340385437,2269.372
423,2.3294641971588135,2269.392
424,2.225764036178589,2269.412
425,2.2656707763671875,2269.432
426,2.3055806159973145,2269.452
427,2.329519033432007,2269.472
428,2.369433879852295,2269.492
429,2.265463352203369,2269.512
430,2.30537486076355,2269.532
431,2.233380079269409,2269.552
432,2.2732903957366943,2269.572
433,2.2172811031341553,2269.592
434,2.241196632385254,2269.612
435,2.281108856201172,2269.632
436,2.257004976272583,2269.652
437,2.296919345855713,2269.672
438,2.2247164249420166,2269.692
439,2.2486109733581543,2269.712
440,2.288526773452759,2269.728
441,2.312425136566162,2269.748
442,2.3523457050323486,2269.772
443,2.2161247730255127,2269.792
444,2.1841046810150146,2269.812
445,2.1841046810150146,2269.832
446,2.104055404663086,2269.852
447,2.104055404663086,2269.872
448,2.0239651203155518,2269.892
449,2.0239651203155518,2269.912
450,1.9598596096038818,2269.932
451,1.9598596096038818,2269.952
452,1.879773497581482,2269.972
453,1.879773497581482,2269.992
454,1.7681169509887695,2270.012
455,1.7681169509887695,2270.032
456,1.7522459030151367,2270.052
457,1.7522459030151367,2270.072
458,1.6890451908111572,2270.088
459,1.595329761505127,2270.112
460,1.564456820487976,2270.132
461,1.488275170326233,2270.152
462,1.488275170326233,2270.172
463,1.4137418270111084,2270.192
464,1.384443759918213,2270.212
465,1.384443759918213,2270.232
466,1.3126338720321655,2270.252
467,1.3126338720321655,2270.272
468,1.2294539213180542,2270.292
469,1.2159333229064941,2270.312
470,1.2159333229064941,2270.332
471,1.2025153636932373,2270.352
472,1.2025153636932373,2270.372
473,1.1498867273330688,2270.392
