,0,1
0,0.026945896446704865,2135.512
1,0.026945896446704865,2135.532
2,0.027026092633605003,2135.552
3,0.027026092633605003,2135.572
4,0.027128025889396667,2135.592
5,0.027145424857735634,2135.612
6,0.027145424857735634,2135.632
7,0.02716289460659027,2135.652
8,0.02716289460659027,2135.672
9,0.027233092114329338,2135.692
10,0.02732091397047043,2135.712
11,0.02732091397047043,2135.732
12,0.027460232377052307,2135.752
13,0.027460232377052307,2135.772
14,0.027580885216593742,2135.792
15,0.027598170563578606,2135.812
16,0.027598170563578606,2135.828
17,0.027615448459982872,2135.852
18,0.027615448459982872,2135.872
19,0.027683932334184647,2135.892
20,0.027784114703536034,2135.912
21,0.027784114703536034,2135.932
22,0.027897436171770096,2135.952
23,0.027897436171770096,2135.972
24,0.027976926416158676,2135.992
25,0.028008509427309036,2136.012
26,0.028008509427309036,2136.028
27,0.028086896985769272,2136.052
28,0.028086896985769272,2136.072
29,0.02816484495997429,2136.092
30,0.028195809572935104,2136.112
31,0.028195809572935104,2136.132
32,0.028272710740566254,2136.156
33,0.028272710740566254,2136.172
34,0.028303250670433044,2136.188
35,0.028378926217556,2136.212
36,0.028408871963620186,2136.228
37,0.028468623757362366,2136.252
38,0.028468623757362366,2136.272
39,0.0285580363124609,2136.292
40,0.028587844222784042,2136.312
41,0.028587844222784042,2136.332
42,0.02864735946059227,2136.352
43,0.02864735946059227,2136.372
44,0.028721340000629425,2136.392
45,0.028750836849212646,2136.412
46,0.02878030762076378,2136.432
47,0.02878030762076378,2136.452
48,0.028854122385382652,2136.472
49,0.028854122385382652,2136.492
50,0.028928695246577263,2136.512
51,0.0289586391299963,2136.532
52,0.029033685103058815,2136.552
53,0.029033685103058815,2136.572
54,0.02912503480911255,2136.592
55,0.029140515252947807,2136.612
56,0.029140515252947807,2136.632
57,0.02915608137845993,2136.652
58,0.02915608137845993,2136.672
59,0.029219191521406174,2136.692
60,0.029300961643457413,2136.712
61,0.029300961643457413,2136.732
62,0.02936909906566143,2136.752
63,0.029438748955726624,2136.776
64,0.029438748955726624,2136.792
65,0.029579713940620422,2136.812
66,0.029579713940620422,2136.832
67,0.029597418382763863,2136.852
68,0.029597418382763863,2136.872
69,0.029668716713786125,2136.892
70,0.02975914254784584,2136.912
71,0.02975914254784584,2136.932
72,0.02975914254784584,2136.952
73,0.029927052557468414,2136.972
74,0.029984131455421448,2136.992
75,0.030022721737623215,2137.012
76,0.030022721737623215,2137.032
77,0.03004215657711029,2137.052
78,0.03004215657711029,2137.072
79,0.030217327177524567,2137.092
80,0.030217327177524567,2137.112
81,0.030217327177524567,2137.132
82,0.030293472111225128,2137.152
83,0.030293472111225128,2137.172
